geo_level1_id,geo_level1_name,geo_level1_urban,geo_level1_population,geo_level1_longitude,geo_level1_latitude,geo_level2_id,geo_level2_name,geo_level2_urban,geo_level2_population,geo_level2_longitude,geo_level2_latitude,geo_level3_id,geo_level3_name,geo_level3_population,geo_level3_longitude,geo_level3_latitude,geo_level4_id,geo_level4_name,geo_level4_population,geo_level4_longitude,geo_level4_latitude,geo_level5_id,geo_level5_name,geo_level5_population,geo_level5_longitude,geo_level5_latitude
LVL1_Herne,Herne,True,6565,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Hoeilaart,Hoeilaart,True,10630,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Kampenhout,Kampenhout,True,11517,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Kapelle-op-den-Bos,Kapelle-op-den-Bos,True,9200,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Kraainem,Kraainem,True,13570,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Lennik,Lennik,True,8925,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Liedekerke,Liedekerke,True,12818,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Linkebeek,Linkebeek,True,4792,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Londerzeel,Londerzeel,True,18055,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Machelen,Machelen,True,14271,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Meise,Meise,True,18569,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Merchtem,Merchtem,True,15900,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Opwijk,Opwijk,True,13975,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Overijse,Overijse,True,24643,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Pepingen,Pepingen,True,4374,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Rhode-Saint-Gense,Rhode-Saint-Gense,True,18005,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Roosdaal,Roosdaal,True,11277,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Sint-Pieters-Leeuw,Sint-Pieters-Leeuw,True,32933,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Steenokkerzeel,Steenokkerzeel,True,11744,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Ternat,Ternat,True,15319,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Vilvorde,Vilvorde,True,41843,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Wemmel,Wemmel,True,15586,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Wezembeek-Oppem,Wezembeek-Oppem,True,13894,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Zaventem,Zaventem,True,32388,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Zemst,Zemst,True,22587,0.0,0.0,LVL2_Hal-Vilvorde,Hal-Vilvorde,True,612613,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Aarschot,Aarschot,True,29074,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Begijnendijk,Begijnendijk,True,9979,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Bekkevoort,Bekkevoort,True,6094,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Bertem,Bertem,True,9773,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Bierbeek,Bierbeek,True,9800,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Boortmeerbeek,Boortmeerbeek,True,11971,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Boutersem,Boutersem,True,7974,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Diest,Diest,True,23219,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Geetbets,Geetbets,True,5944,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Glabbeek,Glabbeek,True,5300,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Haacht,Haacht,True,14204,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Herent,Herent,True,20900,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Hoegaarden,Hoegaarden,True,6732,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Holsbeek,Holsbeek,True,9871,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Huldenberg,Huldenberg,True,9668,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Keerbergen,Keerbergen,True,12879,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Kortenaken,Kortenaken,True,7881,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Kortenberg,Kortenberg,True,19557,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Landen,Landen,True,15783,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Lau,Lau,True,8292,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Linter,Linter,True,7166,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Louvain,Louvain,True,98292,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Lubbeek,Lubbeek,True,14127,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Montaigu-Zichem,Montaigu-Zichem,True,22751,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Oud-Heverlee,Oud-Heverlee,True,10986,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Rotselaar,Rotselaar,True,16169,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Tervuren,Tervuren,True,21321,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Tielt-Winge,Tielt-Winge,True,10659,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Tirlemont,Tirlemont,True,33511,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Tremelo,Tremelo,True,14776,0.0,0.0,LVL2_Louvain,Louvain,True,494653,0.0,0.0,Brabant Flamand,Brabant Flamand,1107266,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Beernem,Beernem,False,15428,0.0,0.0,LVL2_Bruges,Bruges,False,279400,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Blankenberge,Blankenberge,False,19879,0.0,0.0,LVL2_Bruges,Bruges,False,279400,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Bruges,Bruges,False,117377,0.0,0.0,LVL2_Bruges,Bruges,False,279400,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Damme,Damme,False,10845,0.0,0.0,LVL2_Bruges,Bruges,False,279400,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Jabbeke,Jabbeke,False,13857,0.0,0.0,LVL2_Bruges,Bruges,False,279400,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Knokke-Heist,Knokke-Heist,False,33556,0.0,0.0,LVL2_Bruges,Bruges,False,279400,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Oostkamp,Oostkamp,False,23024,0.0,0.0,LVL2_Bruges,Bruges,False,279400,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Torhout,Torhout,False,20395,0.0,0.0,LVL2_Bruges,Bruges,False,279400,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Zedelgem,Zedelgem,False,22299,0.0,0.0,LVL2_Bruges,Bruges,False,279400,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Zuienkerke,Zuienkerke,False,2740,0.0,0.0,LVL2_Bruges,Bruges,False,279400,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Anzegem,Anzegem,False,14472,0.0,0.0,LVL2_Courtrai,Courtrai,False,284581,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Avelgem,Avelgem,False,9727,0.0,0.0,LVL2_Courtrai,Courtrai,False,284581,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Courtrai,Courtrai,False,75128,0.0,0.0,LVL2_Courtrai,Courtrai,False,284581,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Deerlijk,Deerlijk,False,11593,0.0,0.0,LVL2_Courtrai,Courtrai,False,284581,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Espierres-Helchin,Espierres-Helchin,False,2120,0.0,0.0,LVL2_Courtrai,Courtrai,False,284581,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Harelbeke,Harelbeke,False,27247,0.0,0.0,LVL2_Courtrai,Courtrai,False,284581,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Kuurne,Kuurne,False,13105,0.0,0.0,LVL2_Courtrai,Courtrai,False,284581,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Lendelede,Lendelede,False,5749,0.0,0.0,LVL2_Courtrai,Courtrai,False,284581,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Menin,Menin,False,32964,0.0,0.0,LVL2_Courtrai,Courtrai,False,284581,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Waregem,Waregem,False,37155,0.0,0.0,LVL2_Courtrai,Courtrai,False,284581,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Wevelgem,Wevelgem,False,31063,0.0,0.0,LVL2_Courtrai,Courtrai,False,284581,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Zwevegem,Zwevegem,False,24258,0.0,0.0,LVL2_Courtrai,Courtrai,False,284581,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Dixmude,Dixmude,False,16542,0.0,0.0,LVL2_Dixmude,Dixmude,False,50698,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Houthulst,Houthulst,False,9895,0.0,0.0,LVL2_Dixmude,Dixmude,False,50698,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Koekelare,Koekelare,False,8664,0.0,0.0,LVL2_Dixmude,Dixmude,False,50698,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Kortemark,Kortemark,False,12277,0.0,0.0,LVL2_Dixmude,Dixmude,False,50698,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Lo-Reninge,Lo-Reninge,False,3320,0.0,0.0,LVL2_Dixmude,Dixmude,False,50698,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Alveringem,Alveringem,False,4952,0.0,0.0,LVL2_Furnes,Furnes,False,60839,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Furnes,Furnes,False,11396,0.0,0.0,LVL2_Furnes,Furnes,False,60839,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Koksijde,Koksijde,False,22228,0.0,0.0,LVL2_Furnes,Furnes,False,60839,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_La Panne,La Panne,False,10812,0.0,0.0,LVL2_Furnes,Furnes,False,60839,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Nieuport,Nieuport,False,11451,0.0,0.0,LVL2_Furnes,Furnes,False,60839,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Bredene,Bredene,False,16962,0.0,0.0,LVL2_Ostende,Ostende,False,153962,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_De Haan,De Haan,False,12577,0.0,0.0,LVL2_Ostende,Ostende,False,153962,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Gistel,Gistel,False,11826,0.0,0.0,LVL2_Ostende,Ostende,False,153962,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Ichtegem,Ichtegem,False,13929,0.0,0.0,LVL2_Ostende,Ostende,False,153962,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Middelkerke,Middelkerke,False,19177,0.0,0.0,LVL2_Ostende,Ostende,False,153962,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Ostende,Ostende,False,70274,0.0,0.0,LVL2_Ostende,Ostende,False,153962,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Oudenburg,Oudenburg,False,9217,0.0,0.0,LVL2_Ostende,Ostende,False,153962,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Hooglede,Hooglede,False,10106,0.0,0.0,LVL2_Roulers,Roulers,False,148150,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Ingelmunster,Ingelmunster,False,10789,0.0,0.0,LVL2_Roulers,Roulers,False,148150,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Izegem,Izegem,False,27364,0.0,0.0,LVL2_Roulers,Roulers,False,148150,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Ledegem,Ledegem,False,9522,0.0,0.0,LVL2_Roulers,Roulers,False,148150,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Lichtervelde,Lichtervelde,False,8625,0.0,0.0,LVL2_Roulers,Roulers,False,148150,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Moorslede,Moorslede,False,10962,0.0,0.0,LVL2_Roulers,Roulers,False,148150,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
