site_id,value
SITE_7305,50.903803783
SITE_1942,50.231981156
SITE_21405,51.1057696125
SITE_9287,51.2086533596
SITE_21407,50.7469721354
SITE_21400,51.037585228
SITE_21401,50.8375567545
SITE_1944,51.1549255439
SITE_21403,50.4272565779
SITE_21901,50.652877443
SITE_1255,50.4361454663
SITE_7006,50.448328745
SITE_1947,51.1008443822
SITE_21648,50.7984076823
SITE_2859,50.4507585295
SITE_21435,50.5922532745
SITE_12937,50.8008222621
SITE_3206,50.1716018078
SITE_2850,50.9097257503
SITE_2853,50.9082773465
SITE_1251,50.6867387955
SITE_21437,50.6568365795
SITE_2857,50.4555267238
SITE_2856,50.4584030386
SITE_7045,51.1929192916
SITE_5460,50.8406696434
SITE_1492,50.7523003852
SITE_1493,51.2058059176
SITE_1494,50.869891027
SITE_5464,51.0708838514
SITE_1496,51.1273158517
SITE_1497,50.4649717483
SITE_1627,51.261322736
SITE_7048,51.2193467228
SITE_21430,51.0743582336
SITE_5267,50.9913949381
SITE_1701,50.0013556269
SITE_21433,49.7434897164
SITE_1706,49.8450567914
SITE_21081,50.6565146098
SITE_1709,51.2425252384
SITE_1624,51.3131902586
SITE_2097,50.9966997726
SITE_5268,50.6755186655
SITE_6405,50.9324254492
SITE_16378,50.9000637812
SITE_1629,51.1353711433
SITE_16379,50.7609353855
SITE_1128,50.4299343476
SITE_21780,50.7064023638
SITE_21086,50.674236248
SITE_2834,50.5747677238
SITE_6988,51.195018326
SITE_15924,50.6458243845
SITE_1122,51.1820143315
SITE_21087,50.8800644243
SITE_1125,50.8720615861
SITE_1126,51.0151670189
SITE_1127,50.9682163271
SITE_11134,51.2139068019
SITE_15108,50.7112704716
SITE_21089,51.1886159373
SITE_15107,50.6841031089
SITE_15105,50.4445963885
SITE_11139,50.8544030305
SITE_17982,50.6238574789
SITE_17984,51.251765581
SITE_17987,50.2143285484
SITE_3027,50.4810372205
SITE_21167,50.1314428374
SITE_21746,50.4570984211
SITE_3021,49.8002439501
SITE_21166,50.1728725903
SITE_3479,50.0679795993
SITE_1019,51.2145710271
SITE_1014,51.2276464826
SITE_1015,51.2344209875
SITE_21164,51.2401178818
SITE_1011,50.9972233361
SITE_1012,50.9255560131
SITE_1013,51.1934149439
SITE_1234,50.9295491602
SITE_12596,49.910678242
SITE_1237,50.8841944497
SITE_1230,50.4494285063
SITE_1232,51.0377074342
SITE_1233,51.23330135
SITE_8048,50.7544857613
SITE_12598,49.8415523773
SITE_4193,50.5967247887
SITE_4191,50.7711116266
SITE_5671,50.4015203244
SITE_8285,50.9480740941
SITE_4359,49.8560074631
SITE_5677,50.4533245387
SITE_2705,50.8041382221
SITE_12846,51.2081060922
SITE_4352,50.9772266406
SITE_4353,50.8109747092
SITE_21916,51.0240413332
SITE_21838,50.8453864055
SITE_6502,51.0913928197
SITE_21828,50.5352709479
SITE_6506,51.0926691828
SITE_6504,50.4883531001
SITE_21748,50.4437168059
SITE_21310,50.8594493608
SITE_1710,51.1832713824
SITE_4903,50.8418167964
SITE_3808,50.5305770129
SITE_21676,50.4361742344
SITE_21829,50.3626479081
SITE_4905,51.081295519
SITE_3803,50.463606706
SITE_3802,49.7485475603
SITE_1630,51.2510672608
SITE_4671,51.0699066686
SITE_2481,51.0251158312
SITE_2358,50.5951119832
SITE_1518,51.2141139148
SITE_5708,50.8920999134
SITE_5709,50.8541034439
SITE_19119,51.0967412078
SITE_5707,50.4903820528
SITE_6439,51.064249644
SITE_3282,50.8461241155
SITE_21241,50.7051054479
SITE_2289,50.9977332363
SITE_1717,51.1790522364
SITE_19620,51.1502838784
SITE_19626,51.1810968917
SITE_19625,50.9298544388
SITE_19624,50.8641986023
SITE_4776,49.5513278005
SITE_22281,50.8119440461
SITE_4775,50.8700090868
SITE_21313,50.6434268845
SITE_4773,50.4091320952
SITE_4174,51.2215425221
SITE_4176,50.8790078032
SITE_4399,50.5565846327
SITE_1077,51.3653681542
SITE_1945,50.5555283585
SITE_1961,50.4384309272
SITE_6750,50.890276511
SITE_6756,50.7610172005
SITE_4179,51.1819369656
SITE_5819,50.8657541385
SITE_9946,50.9000271719
SITE_9947,50.8513179656
SITE_3067,50.7079427942
SITE_19027,50.8801620571
SITE_5813,50.8546211139
SITE_5814,50.8185886763
SITE_5815,50.8638178037
SITE_5817,50.6031111209
SITE_19244,50.9092058204
SITE_19932,50.2549862471
SITE_19930,50.8596575961
SITE_17613,51.1829728024
SITE_21345,50.6492192578
SITE_6429,50.8192492653
SITE_12053,50.8404604081
SITE_10357,50.8546589134
SITE_12054,51.2086991055
SITE_12057,51.208357017
SITE_12056,51.2418142147
SITE_12059,51.3026601586
SITE_12058,51.2071387227
SITE_4615,50.4902757086
SITE_2708,50.6538887549
SITE_12697,50.9510061061
SITE_1854,50.5562839101
SITE_12692,51.0172019811
SITE_21899,50.7765690379
SITE_21898,50.7064172062
SITE_21897,51.0799265527
SITE_21896,51.037244164
SITE_21895,50.4619131377
SITE_21894,50.3619499149
SITE_21893,50.2088979575
SITE_21892,51.1650928532
SITE_21891,50.7839304166
SITE_21890,49.8326380833
SITE_5925,51.1506471323
SITE_10837,50.4699006236
SITE_10836,50.9452249009
SITE_2627,50.6801572933
SITE_5928,50.9272219421
SITE_10838,50.8604440671
SITE_21651,51.2240388529
SITE_21874,50.7170319325
SITE_21653,50.8212051639
SITE_21652,50.7971845933
SITE_21656,50.8288842947
SITE_21659,50.8611092436
SITE_21658,51.2186954292
SITE_21879,51.1606137971
SITE_21878,51.2075029328
SITE_2700,50.5397046281
SITE_21097,50.5592763734
SITE_21096,50.4550732018
SITE_21095,50.6004886345
SITE_21094,50.63121114
SITE_21093,50.6305216215
SITE_19806,50.8002240896
SITE_4502,51.2563016314
SITE_7823,50.8711579969
SITE_1054,51.4635551201
SITE_7820,50.4635180735
SITE_7827,50.9402090058
SITE_4508,50.9808796117
SITE_7824,51.3052788452
SITE_2088,50.5485797384
SITE_1057,51.0366790477
SITE_2087,50.8657930536
SITE_2085,50.6328045141
SITE_21026,50.6416057241
SITE_3343,50.8376961208
SITE_2533,50.5645660464
SITE_2536,50.6350259732
SITE_2537,51.3176396244
SITE_2534,51.2363183634
SITE_2535,51.1684170897
SITE_2711,50.7485867385
SITE_9368,50.6682767469
SITE_2715,50.7350980466
SITE_9367,50.8422686398
SITE_2718,50.4108819196
SITE_2719,50.4603775723
SITE_21273,50.4710180211
SITE_21272,51.0553450816
SITE_7223,50.7517628205
SITE_7222,51.1202157089
SITE_21277,51.1509231913
SITE_7072,51.0054383931
SITE_21275,50.7370170237
SITE_21274,50.6000612155
SITE_5072,50.6145811574
SITE_5073,51.2263119929
SITE_21279,51.2398008352
SITE_21278,51.1968399534
SITE_10695,49.5712248352
SITE_21266,50.395339984
SITE_5075,51.3092683983
SITE_1832,51.2065180961
SITE_1833,50.4921108116
SITE_1830,50.3219459013
SITE_1831,50.6562407915
SITE_1836,50.698700993
SITE_1837,50.7324950083
SITE_3795,50.9122479047
SITE_1838,49.7342046002
SITE_1839,50.6246900498
SITE_3791,51.1624553186
SITE_3793,50.8449730243
SITE_4981,50.48249794
SITE_2155,50.5938007885
SITE_2404,51.09200721
SITE_4982,50.8590826233
SITE_2403,50.6659069795
SITE_2152,50.8589069859
SITE_9567,51.0411357271
SITE_4989,50.9029273916
SITE_6241,50.9185242399
SITE_21263,50.3001193993
SITE_2158,50.5114013306
SITE_2159,50.6500392163
SITE_12277,50.8230097619
SITE_2409,51.2105045185
SITE_5382,51.329145098
SITE_10524,50.8509772488
SITE_1690,51.1959703901
SITE_5386,51.102512251
SITE_4874,50.8786145381
SITE_5389,51.0618596561
SITE_1955,50.4197773806
SITE_1954,50.6928939378
SITE_1957,49.548428473
SITE_1956,49.5886296773
SITE_1950,50.8026542704
SITE_1953,50.3401073545
SITE_1952,50.9025802253
SITE_1959,51.0069492503
SITE_1958,50.5277105066
SITE_21479,50.8771772964
SITE_21478,51.2003982269
SITE_3248,51.0610400131
SITE_21471,50.9780593358
SITE_21470,51.1971429838
SITE_21473,51.0372166666
SITE_21472,50.8477950461
SITE_21475,50.2603939733
SITE_21477,51.0983054402
SITE_21476,51.0342278556
SITE_1825,50.6413673036
SITE_13258,49.9632612373
SITE_13256,51.2436836235
SITE_1827,50.3884883262
SITE_2750,50.7164374595
SITE_1826,50.5603496692
SITE_6606,51.202613004
SITE_1821,50.6666029423
SITE_15624,50.3468481787
SITE_1993,49.6232258202
SITE_1820,50.4778018911
SITE_1482,50.9185746512
SITE_1480,50.5625323079
SITE_1487,50.411516673
SITE_1486,50.5610070003
SITE_1485,51.0779637579
SITE_1484,51.196449865
SITE_7038,50.9455777977
SITE_3307,50.9725367481
SITE_1489,51.106655273
SITE_1488,50.8357206391
SITE_5490,51.0749181185
SITE_20290,50.5473797192
SITE_21505,50.8616413266
SITE_1712,50.6728085333
SITE_1711,51.1570801305
SITE_21506,50.8673455504
SITE_21501,51.3397232224
SITE_21500,50.6094791556
SITE_21503,50.930455501
SITE_21502,51.0676295053
SITE_5258,50.3879548418
SITE_5259,50.7829473027
SITE_21509,50.9507188445
SITE_21508,51.120508763
SITE_20053,51.2331624385
SITE_2144,50.7344975512
SITE_2101,50.8296916058
SITE_2143,50.2327185835
SITE_2142,50.3235577639
SITE_2141,50.3989552245
SITE_5639,50.6516642056
SITE_1995,49.9713126609
SITE_1131,50.6261032908
SITE_12144,50.8977295101
SITE_15955,50.4358608942
SITE_1874,50.1105168035
SITE_2060,50.6441831576
SITE_9455,51.0008280792
SITE_7784,50.9067528563
SITE_15130,51.0283070158
SITE_2062,50.4242893563
SITE_10852,50.6534055203
SITE_3018,50.4087689064
SITE_3019,50.9277215227
SITE_1994,50.5713159732
SITE_7144,51.2183772749
SITE_1631,51.1699458528
SITE_2258,50.5019072495
SITE_17971,51.2972488148
SITE_7142,50.8267949995
SITE_1009,50.4846445102
SITE_1006,51.2777649977
SITE_1005,51.0475628407
SITE_1004,50.7176981252
SITE_1003,50.8754359055
SITE_1002,51.0130171653
SITE_8726,50.868982625
SITE_4189,50.5082090553
SITE_4188,50.0943330417
SITE_8502,51.3261003634
SITE_8057,50.9474399095
SITE_1997,51.0580406045
SITE_22280,50.8467173293
SITE_4185,51.334609761
SITE_4184,50.9799694458
SITE_4187,50.6250570924
SITE_6762,50.8315832295
SITE_6536,50.7656860291
SITE_8290,50.9389359762
SITE_6535,50.8481278118
SITE_8295,50.875908366
SITE_6533,51.0089469764
SITE_8296,50.7562175096
SITE_4346,50.8378999346
SITE_5668,51.0835720755
SITE_4343,50.98674846
SITE_1996,50.6547074937
SITE_2884,50.6613046512
SITE_2678,51.1327690124
SITE_21350,51.0454270307
SITE_3664,51.0172711204
SITE_1561,50.5075570522
SITE_3871,51.1221711221
SITE_3875,50.8899431077
SITE_21905,51.1396804749
SITE_1789,50.3978374562
SITE_1855,50.4880837794
SITE_2958,51.0428403037
SITE_8474,50.9117554889
SITE_1280,50.3180701141
SITE_19102,50.8182543644
SITE_19101,50.9060137101
SITE_5719,51.3036521052
SITE_5718,50.3967888946
SITE_6408,51.1769027994
SITE_19109,50.9634378842
SITE_21904,50.6572833524
SITE_5712,50.6903320331
SITE_5711,50.8333509048
SITE_5710,50.8570337774
SITE_21016,50.9535491881
SITE_2959,51.0521106529
SITE_7763,51.2001204397
SITE_3272,51.1492933641
SITE_9138,51.020467458
SITE_1925,50.4059019026
SITE_21031,50.5420933603
SITE_19328,49.6222320382
SITE_3902,51.2375864079
SITE_21030,50.6851281215
SITE_19322,51.1726582148
SITE_19321,51.3477489173
SITE_3908,50.8615223019
SITE_19327,50.9783383356
SITE_6745,50.8394179021
SITE_6744,50.8468509137
SITE_3600,50.8521108747
SITE_4765,50.9178210162
SITE_6740,50.3979087704
SITE_4766,51.2049756832
SITE_21168,50.5103104726
SITE_21749,50.8507616036
SITE_11480,51.3183075145
SITE_4167,50.3856964321
SITE_4166,50.5873198838
SITE_21586,50.7275551351
SITE_4163,50.8234763174
SITE_11248,50.7570308062
SITE_4161,49.8208298746
SITE_11247,50.9828550685
SITE_11241,50.4317243715
SITE_2742,50.5927803666
SITE_11242,50.446372202
SITE_1534,51.0620563566
SITE_9959,49.7206257803
SITE_9957,51.2323828157
SITE_9303,50.4773950306
SITE_9950,51.241472446
SITE_19920,51.1963851828
SITE_5098,50.8219420605
SITE_19925,51.1013516162
SITE_19926,51.2377993301
SITE_19259,50.1340554531
SITE_12042,50.8468337276
SITE_21469,50.7839308637
SITE_21200,50.2815708209
SITE_3579,50.8240521184
SITE_12048,50.8391834157
SITE_12049,50.8674324106
SITE_7242,50.9208033031
SITE_2238,51.278840441
SITE_21880,51.3344256172
SITE_7184,50.8156910927
SITE_2233,51.1323676058
SITE_2232,49.668283212
SITE_2235,51.0702909424
SITE_21885,51.1802151927
SITE_2237,50.4888329453
SITE_2236,50.7128436543
SITE_19636,51.1517782884
SITE_7186,50.9525366395
SITE_2187,50.0210782528
SITE_7362,51.3014467579
SITE_6935,50.8404366253
SITE_2186,50.2515769703
SITE_21642,51.028365852
SITE_21641,51.044219673
SITE_7812,51.3005613954
SITE_7813,50.8240632846
SITE_21645,50.8915269031
SITE_21466,51.1437322951
SITE_3494,50.7241715285
SITE_3495,50.7430413699
SITE_7819,50.9207613036
SITE_2095,50.265351397
SITE_4571,50.8709811872
SITE_4572,50.7985500609
SITE_2096,50.4106353263
SITE_2091,50.8573014937
SITE_2090,50.8800032043
SITE_2093,50.6398338878
SITE_2092,51.2232670818
SITE_21088,51.1096514267
SITE_4579,50.8365309286
SITE_19816,50.8030729756
SITE_5097,50.9484252015
SITE_4604,50.6246798722
SITE_3653,50.9165167793
SITE_2527,50.6927036072
SITE_2521,50.424049111
SITE_2520,50.5057950128
SITE_2523,51.0764348491
SITE_2522,50.4601871041
SITE_2664,50.7020961196
SITE_11467,50.4681778094
SITE_2662,50.4756459774
SITE_2663,51.2235001672
SITE_5065,51.2156059666
SITE_4889,51.2129276705
SITE_5067,51.0531756637
SITE_5066,51.2542222186
SITE_5060,50.8540787582
SITE_9371,50.7043452511
SITE_2704,50.1736900434
SITE_9373,50.8786286785
SITE_9372,50.8734257672
SITE_9375,50.7100457796
SITE_4885,51.2200039616
SITE_4886,50.7801033393
SITE_2702,50.2866933178
SITE_21268,50.6980679519
SITE_21269,51.0760661238
SITE_21264,50.3496989062
SITE_21265,50.506109459
SITE_7968,50.7986950621
SITE_21260,49.9623666842
SITE_21261,51.1704926741
SITE_9170,50.8126564296
SITE_1829,50.3564063092
SITE_21832,50.3809020737
SITE_16972,50.8813153981
SITE_1824,50.6244987625
SITE_4406,50.9754084379
SITE_4407,50.5812262211
SITE_4400,50.5711980562
SITE_4401,50.3058331601
SITE_1822,50.3672313644
SITE_2146,50.6715693105
SITE_2413,50.7185483226
SITE_6258,50.4522216833
SITE_2415,50.5767834864
SITE_2414,50.6810094152
SITE_2417,50.6234716819
SITE_2140,50.6690486139
SITE_2418,50.6364275873
SITE_2669,50.0749867792
SITE_4971,50.8613387369
SITE_4972,51.1146020451
SITE_2148,50.6900299467
SITE_5393,50.9388670202
SITE_5397,50.8313927871
SITE_5396,50.9109810893
SITE_5395,50.8501792015
SITE_6822,51.2182357694
SITE_1921,50.5156416643
SITE_1922,50.3504125893
SITE_1923,50.4506989547
SITE_20119,50.6589934612
SITE_3273,51.2027776965
SITE_1926,50.6697460608
SITE_3271,51.200759339
SITE_1928,51.2259199634
SITE_1929,50.202651781
SITE_20113,50.890052855
SITE_21468,51.0921167426
SITE_3477,50.9431623257
SITE_21242,50.8445307568
SITE_3473,50.3542617656
SITE_21462,51.3086462404
SITE_21463,50.8739510981
SITE_21460,51.2016757475
SITE_21461,51.2781584158
SITE_3478,50.6418441262
SITE_7365,50.9100013654
SITE_21464,50.8163443962
SITE_21465,51.0880545272
SITE_2359,50.8274215562
SITE_13220,50.8376020465
SITE_19222,51.1882443845
SITE_6307,50.8005034634
SITE_3319,50.8293373615
SITE_7021,50.8274738085
SITE_6571,50.848337064
SITE_7024,50.8391345984
SITE_3311,50.8553967087
SITE_3310,51.0363300371
SITE_7029,50.8830900804
SITE_7028,50.491384883
SITE_3314,50.8970751153
SITE_3317,51.1561368123
SITE_3316,51.2657461923
SITE_21516,50.3987583269
SITE_21517,50.3813625048
SITE_9394,50.0124345315
SITE_9393,49.9781053548
SITE_9392,50.0282672056
SITE_21510,50.2300683807
SITE_21511,50.4549392825
SITE_1726,50.7518416866
SITE_1727,50.9994582176
SITE_1724,51.0043262824
SITE_1725,50.7689619397
SITE_1722,51.0476138553
SITE_1723,51.1037799933
SITE_21518,50.2661708019
SITE_21519,50.9165234362
SITE_6473,51.1061959845
SITE_7020,51.2187648718
SITE_6472,51.3132582234
SITE_4878,50.8533859291
SITE_21963,50.9658263282
SITE_4380,50.6632542097
SITE_7930,51.0175674407
SITE_15943,51.055088975
SITE_2439,50.8900974647
SITE_9837,50.8896485876
SITE_7799,50.8479838274
SITE_3007,50.4729947593
SITE_2438,50.9099922596
SITE_3001,50.6083680371
SITE_3000,50.6460298231
SITE_3002,50.6628469593
SITE_7794,50.9449078953
SITE_7796,50.8000887614
SITE_1588,50.7864334278
SITE_5484,50.8785230481
SITE_7285,50.9580849801
SITE_19938,50.7740296517
SITE_1582,50.8224345571
SITE_1583,50.920989036
SITE_1580,50.8224072433
SITE_9109,50.4590980916
SITE_1586,50.9202398792
SITE_1587,50.8110001102
SITE_1584,50.8979407796
SITE_1039,51.0950492511
SITE_5481,51.1235178032
SITE_2432,50.9601310657
SITE_1032,50.9013303698
SITE_1033,51.0327072512
SITE_1030,50.3705219382
SITE_1031,50.4088541872
SITE_1036,51.0790255589
SITE_1037,51.0708187178
SITE_1034,51.0421857641
SITE_1035,51.0594040112
SITE_21331,51.3049694438
SITE_1635,50.8578211525
SITE_7288,51.0015080201
SITE_1217,50.3934148118
SITE_1218,50.3394225962
SITE_1647,51.3574020593
SITE_6043,50.8442894217
SITE_21782,50.6479543681
SITE_6521,50.8380226929
SITE_6520,51.1291412117
SITE_6523,50.5263937195
SITE_4379,50.8613696577
SITE_17915,50.6141990663
SITE_1169,50.3817895019
SITE_21512,50.8639733328
SITE_4371,50.8057517355
SITE_8260,50.8194377402
SITE_2661,50.9102058348
SITE_4374,50.618378636
SITE_21513,51.007900713
SITE_2899,50.3886115928
SITE_1728,50.4608903796
SITE_2897,50.5638393054
SITE_1729,51.1129365981
SITE_2891,50.5595090735
SITE_2890,50.892835423
SITE_1454,51.0671875935
SITE_1455,51.1151810222
SITE_1456,50.7952265145
SITE_1457,51.2037929877
SITE_1450,51.0987695055
SITE_1103,50.3661421363
SITE_1452,51.1009100115
SITE_1101,51.1527728131
SITE_21149,51.2217176291
SITE_1458,51.1924892934
SITE_1459,51.1662316521
SITE_1108,50.7827717331
SITE_21148,49.7354131022
SITE_4080,51.149847591
SITE_4081,51.325599503
SITE_3869,51.182681001
SITE_3862,51.2089909493
SITE_3861,51.1877251151
SITE_3860,50.394017961
SITE_3867,50.967941127
SITE_3865,51.0583542
SITE_20024,50.8791791649
SITE_21145,50.9899858304
SITE_5243,51.1395929143
SITE_21144,50.824661933
SITE_4459,50.7584943117
SITE_5728,50.7926138092
SITE_1977,50.6515957361
SITE_19139,50.5991231378
SITE_19138,50.9949333987
SITE_6415,51.1287057684
SITE_5723,51.0505334676
SITE_6417,49.5759730772
SITE_19134,50.7303244523
SITE_6411,50.9680084453
SITE_6410,50.5928184197
SITE_6413,51.2053595406
SITE_19130,51.3688412668
SITE_6554,50.8460457984
SITE_3289,51.2941467022
SITE_21142,51.0414369867
SITE_6341,51.3329642927
SITE_3936,50.9865856892
SITE_3913,50.9123913488
SITE_3912,50.781333134
SITE_3911,50.7746196073
SITE_3910,50.8593024813
SITE_2134,51.0862264958
SITE_19488,49.8836154137
SITE_6731,51.1241048712
SITE_4920,50.8511063433
SITE_4799,50.700556719
SITE_1636,50.848396757
SITE_4794,51.0329375659
SITE_4795,50.4069404137
SITE_4797,50.9710464411
SITE_4790,51.1927054327
SITE_2133,50.6712869893
SITE_3070,50.4443054956
SITE_4150,50.8679683207
SITE_8080,50.8482212941
SITE_5833,50.8437325312
SITE_5830,51.3535159258
SITE_5831,51.0121179842
SITE_11254,50.6970765461
SITE_4696,50.9269795326
SITE_11250,51.3588799704
SITE_4513,51.2753447222
SITE_22197,51.0001719943
SITE_21245,50.8557964045
SITE_9927,50.6077981968
SITE_8987,50.9252622793
SITE_5633,50.507332286
SITE_19792,50.9997598511
SITE_19795,50.8664710085
SITE_2476,50.4349663391
SITE_6085,50.8875016596
SITE_16561,50.5933593077
SITE_12072,50.8834973142
SITE_6080,50.5119087635
SITE_6081,50.8639550651
SITE_9428,50.8520638332
SITE_6640,51.0186748921
SITE_6643,50.9802101112
SITE_19641,50.7514746702
SITE_19640,50.7978760339
SITE_5901,50.681391445
SITE_5906,50.6224451718
SITE_19644,51.1848100841
SITE_2752,50.3977460015
SITE_21853,51.2458333893
SITE_21852,51.1059231863
SITE_7803,51.213760556
SITE_21850,51.2494476783
SITE_21857,51.0133181818
SITE_7804,51.2184012056
SITE_21855,51.2013139488
SITE_21854,51.0341334555
SITE_3480,50.5284019478
SITE_21674,50.4758116203
SITE_3485,50.3403663653
SITE_3484,50.086992123
SITE_21671,51.3439437704
SITE_21670,51.3231231611
SITE_12535,51.0373033426
SITE_21079,50.8544685853
SITE_21078,51.2008406411
SITE_9420,50.6517124266
SITE_21075,50.8407861163
SITE_19860,51.1269983242
SITE_21077,50.8020656242
SITE_3644,51.2101668202
SITE_21071,50.841807152
SITE_21070,50.8587173872
SITE_21073,50.8652384899
SITE_21072,50.848811882
SITE_2550,50.0569117413
SITE_21980,50.7807963779
SITE_2552,50.4315547937
SITE_2553,49.9321882457
SITE_2554,50.0543010108
SITE_2555,50.5920650737
SITE_21987,50.7965129641
SITE_21986,51.2178477782
SITE_21989,50.8199459316
SITE_21988,50.8182373616
SITE_6390,50.890170571
SITE_6391,50.4354964395
SITE_6395,50.837286926
SITE_2396,50.8291110713
SITE_2397,50.4680591355
SITE_2394,50.6442387582
SITE_2395,50.5732845353
SITE_2393,50.6065620479
SITE_2390,49.801993245
SITE_4131,50.6366770914
SITE_12783,50.8742155585
SITE_2398,51.0823804505
SITE_2399,50.6037769314
SITE_2778,49.6848962213
SITE_10320,50.641339833
SITE_5012,50.456189931
SITE_5013,51.1812494942
SITE_5014,51.213997542
SITE_10324,51.0787804405
SITE_10327,51.2424663377
SITE_5288,51.0539544757
SITE_4893,50.9266429417
SITE_2771,50.6798286922
SITE_4891,50.9357946105
SITE_4890,50.9216998586
SITE_2774,50.6364629217
SITE_2775,50.6021656292
SITE_2776,49.6832905543
SITE_4894,51.3740322169
SITE_21219,51.4608821565
SITE_21218,50.368698237
SITE_9148,50.8324415258
SITE_16943,50.5920584594
SITE_2803,50.4125926776
SITE_21210,50.6132144698
SITE_21213,50.8512365051
SITE_20078,51.0237986737
SITE_9494,50.8751392277
SITE_21214,51.0808276858
SITE_21217,49.5647094945
SITE_21216,50.475308021
SITE_21189,51.1168490768
SITE_6267,50.4178843596
SITE_12250,51.2390110406
SITE_1850,50.2295130992
SITE_1851,50.5182971517
SITE_21183,51.0441970682
SITE_21182,51.1736256759
SITE_4413,50.6823718529
SITE_4412,51.2056139874
SITE_21187,50.8748414564
SITE_6064,51.2013999344
SITE_2173,50.1565693143
SITE_6066,50.966194872
SITE_2171,50.4580921808
SITE_2177,50.4739716519
SITE_6062,51.0130249482
SITE_2175,51.0782948458
SITE_4967,50.7229031831
SITE_4966,50.898028626
SITE_2178,50.4418447893
SITE_2179,50.5951638119
SITE_4963,50.8740784865
SITE_2642,49.9493358036
SITE_4961,50.7945152031
SITE_4960,51.1446525514
SITE_2605,50.4662089056
SITE_2607,51.268994969
SITE_2601,50.6435297627
SITE_2602,49.8391185282
SITE_2603,50.7173987796
SITE_2608,50.6588516075
SITE_2609,50.8869080997
SITE_9728,50.9081945802
SITE_21457,50.8710462625
SITE_21456,51.0380829573
SITE_21455,50.7523794937
SITE_1589,50.8029768211
SITE_21453,50.7684527711
SITE_21320,50.8270286418
SITE_21323,50.6291636253
SITE_21450,50.4842658775
SITE_5125,50.9718842012
SITE_5286,51.0371180673
SITE_21329,50.6008722995
SITE_21328,50.8994721625
SITE_21459,50.637294356
SITE_10032,51.0519937546
SITE_21695,51.2386392692
SITE_21246,50.4470425917
SITE_21697,51.2181047441
SITE_21696,51.2039892644
SITE_21691,50.3141006429
SITE_21690,50.3976663302
SITE_21693,51.0957554128
SITE_7237,50.9778491895
SITE_7372,50.9368021022
SITE_21698,51.2017146155
SITE_7375,50.8076165134
SITE_19143,50.7462200188
SITE_7235,51.0386333965
SITE_2406,50.2552316255
SITE_7232,51.2933916575
SITE_5438,50.6971839838
SITE_21961,50.9596023358
SITE_21243,51.0439099875
SITE_1581,50.8917440158
SITE_5048,50.8698525594
SITE_10259,50.8435792337
SITE_10258,50.8507357074
SITE_7018,51.2195148004
SITE_5046,50.6089099518
SITE_10251,50.8498814214
SITE_7017,51.2163827361
SITE_10253,50.8813210502
SITE_10252,50.8329344058
SITE_7012,50.6354267926
SITE_7013,51.2217309812
SITE_21523,50.9177438359
SITE_21522,50.8274054238
SITE_21521,50.4149635427
SITE_20039,50.9347234289
SITE_21527,49.8305106104
SITE_21525,50.8528122993
SITE_1068,51.4002588726
SITE_21497,50.4702300275
SITE_1733,50.9945718136
SITE_21528,50.8663310883
SITE_1735,51.1126649938
SITE_1734,51.0527267593
SITE_20034,51.3090695997
SITE_5237,50.8578012032
SITE_21495,50.705305925
SITE_7239,50.7779922776
SITE_21190,50.8440785655
SITE_6886,51.1767443562
SITE_1594,50.8327872087
SITE_1597,50.9808639702
SITE_1596,50.9892364931
SITE_6882,50.930623859
SITE_6883,50.8165844442
SITE_6880,50.8075026106
SITE_2956,50.42055125
SITE_1599,50.9441903911
SITE_1598,50.9493295504
SITE_6888,51.1960525604
SITE_1026,50.0823684057
SITE_5340,51.2012408871
SITE_1020,49.7582714562
SITE_1023,50.8597055382
SITE_1022,50.7759683068
SITE_17952,50.5464975432
SITE_1029,51.1388336938
SITE_1028,51.2528262573
SITE_22150,51.1855934895
SITE_21965,51.2173842169
SITE_12140,50.7406232271
SITE_4360,51.1948742
SITE_4362,51.2943597773
SITE_12897,50.8673209407
SITE_1201,50.3686737243
SITE_1200,51.1847608787
SITE_1203,50.8480945492
SITE_1202,50.9595170763
SITE_1358,51.2976081637
SITE_21964,51.2019411498
SITE_15575,50.6787880786
SITE_2479,49.9866158408
SITE_9150,51.3155246084
SITE_3109,50.6297978698
SITE_2003,50.3886578615
SITE_2400,50.6785200377
SITE_2000,50.4053989177
SITE_1447,50.8289365441
SITE_1446,51.2279654973
SITE_1445,51.3094815941
SITE_1112,50.8413028366
SITE_1443,51.3259844668
SITE_1442,51.157298243
SITE_1441,51.2406686698
SITE_1116,50.5175572964
SITE_1119,51.2568448113
SITE_4992,50.6948736406
SITE_4993,51.1069428151
SITE_4097,50.9095344402
SITE_4990,50.4061341718
SITE_4095,51.1156825452
SITE_9399,49.7825096808
SITE_9512,51.0510783061
SITE_1356,51.1204964969
SITE_4585,51.2108440827
SITE_5736,50.8292687749
SITE_1355,51.2024459337
SITE_4584,51.0276827669
SITE_1354,51.3968552364
SITE_6237,51.3581148455
SITE_4728,51.1988838227
SITE_19128,51.261594679
SITE_6469,51.0395836804
SITE_6460,50.8262391962
SITE_19121,51.1614234188
SITE_19123,51.1380082928
SITE_6465,50.9101216807
SITE_9801,50.4124380754
SITE_6339,50.8219222767
SITE_2301,49.8826177919
SITE_6522,50.9716216442
SITE_21932,51.0392936772
SITE_19492,50.827048576
SITE_4726,50.9244259252
SITE_3926,51.0659262015
SITE_3927,51.2925383974
