pos_id,product_type_id,msisdn
FIPO2254,electronic_recharge,+32402692869
FIPO2254,physical_recharge,+32469050203
FIPO2254,physical_recharge,+32401985333
FIPO2254,physical_recharge,+32446152850
FIPO2255,handset,+32442216500
FIPO2255,mfs,+32479241764
FIPO2255,mfs,+32420765015
FIPO2255,mfs,+32448710827
FIPO2255,physical_recharge,+32404428027
FIPO2255,sim,+32446531734
FIPO2255,sim,+32438304559
FIPO2255,sim,+32407574093
FIPO2256,mfs,+32480457444
FIPO2256,mfs,+32434573084
FIPO2256,mfs,+32428294871
FIPO2256,physical_recharge,+32468884033
FIPO2256,physical_recharge,+32493066636
FIPO2257,handset,+32428324867
FIPO2258,mfs,+32406958140
FIPO2258,mfs,+32492396843
FIPO2258,mfs,+32471181714
FIPO2258,physical_recharge,+32498987938
FIPO2259,handset,+32415313598
FIPO2259,mfs,+32409027655
FIPO2259,mfs,+32410808718
FIPO2259,mfs,+32485112878
FIPO2259,physical_recharge,+32460551369
FIPO2259,physical_recharge,+32475545206
FIPO226,mfs,+32484723139
FIPO2260,electronic_recharge,+32448082883
FIPO2260,electronic_recharge,+32467335089
FIPO2260,electronic_recharge,+32471046777
FIPO2260,handset,+32483227351
FIPO2260,mfs,+32450384485
FIPO2260,mfs,+32497415599
FIPO2260,physical_recharge,+32452517455
FIPO2260,physical_recharge,+32476968522
FIPO2261,electronic_recharge,+32494661561
FIPO2261,electronic_recharge,+32455645798
FIPO2261,handset,+32454546720
FIPO2261,mfs,+32452493122
FIPO2261,physical_recharge,+32450015918
FIPO2261,sim,+32472231307
FIPO2261,sim,+32400602842
FIPO2262,electronic_recharge,+32497832758
FIPO2262,electronic_recharge,+32426247873
FIPO2262,handset,+32413833843
FIPO2262,handset,+32400030820
FIPO2262,mfs,+32461239499
FIPO2262,physical_recharge,+32452029112
FIPO2262,physical_recharge,+32437034041
FIPO2262,physical_recharge,+32486422597
FIPO2262,sim,+32431532809
FIPO2262,sim,+32466519084
FIPO2263,electronic_recharge,+32479291568
FIPO2263,electronic_recharge,+32479974682
FIPO2263,electronic_recharge,+32424236663
FIPO2264,electronic_recharge,+32410362571
FIPO2264,electronic_recharge,+32426924335
FIPO2264,handset,+32462157756
FIPO2264,physical_recharge,+32457718778
FIPO2264,physical_recharge,+32472938611
FIPO2264,sim,+32471245056
FIPO2264,sim,+32419826540
FIPO2264,sim,+32431789727
FIPO2265,handset,+32409770099
FIPO2265,handset,+32448817641
FIPO2265,sim,+32463899877
FIPO2265,sim,+32425358595
FIPO2266,electronic_recharge,+32457934111
FIPO2266,handset,+32471275573
FIPO2266,physical_recharge,+32460352973
FIPO2266,physical_recharge,+32448223287
FIPO2266,sim,+32446414502
FIPO2266,sim,+32494647332
FIPO2267,handset,+32453952407
FIPO2267,handset,+32477704199
FIPO2267,physical_recharge,+32413973108
FIPO2267,sim,+32472729624
FIPO2268,electronic_recharge,+32491208948
FIPO2268,electronic_recharge,+32468390504
FIPO2268,handset,+32421085786
FIPO2268,physical_recharge,+32470516294
FIPO2269,mfs,+32498462115
FIPO2269,mfs,+32465591741
FIPO227,sim,+32445286210
FIPO2270,handset,+32438528467
FIPO2270,handset,+32464806022
FIPO2270,handset,+32400575468
FIPO2270,mfs,+32413297674
FIPO2270,mfs,+32435997102
FIPO2270,mfs,+32403842577
FIPO2270,physical_recharge,+32420446427
FIPO2270,physical_recharge,+32490888943
FIPO2270,sim,+32420317002
FIPO2270,sim,+32474169277
FIPO2271,handset,+32489247862
FIPO2271,sim,+32480153798
FIPO2271,sim,+32484718121
FIPO2271,sim,+32455837088
FIPO2272,handset,+32485434728
FIPO2272,handset,+32464282767
FIPO2272,handset,+32436302450
FIPO2272,mfs,+32437193617
FIPO2272,mfs,+32401674247
FIPO2272,physical_recharge,+32481398085
FIPO2273,electronic_recharge,+32455468553
FIPO2273,electronic_recharge,+32464145829
FIPO2273,handset,+32415913109
FIPO2273,handset,+32437366916
FIPO2273,handset,+32417343612
FIPO2273,mfs,+32456286524
FIPO2273,mfs,+32419070603
FIPO2274,electronic_recharge,+32435050911
FIPO2274,electronic_recharge,+32499048954
FIPO2274,mfs,+32465928770
FIPO2274,mfs,+32403160564
FIPO2274,mfs,+32423933606
FIPO2274,physical_recharge,+32403761053
FIPO2274,physical_recharge,+32471044526
FIPO2274,physical_recharge,+32470203814
FIPO2275,electronic_recharge,+32461977338
FIPO2275,handset,+32425182305
FIPO2275,handset,+32446532187
FIPO2275,handset,+32439379621
FIPO2275,mfs,+32430779388
FIPO2275,mfs,+32404665377
FIPO2275,physical_recharge,+32422011660
FIPO2275,sim,+32472279752
FIPO2275,sim,+32434190939
FIPO2276,handset,+32435462606
FIPO2276,handset,+32426025273
FIPO2276,mfs,+32480694787
FIPO2276,mfs,+32452193597
FIPO2276,mfs,+32434295636
FIPO2276,physical_recharge,+32425991120
FIPO2278,electronic_recharge,+32495149321
FIPO2278,electronic_recharge,+32429129490
FIPO2278,handset,+32473279025
FIPO2278,handset,+32484682706
FIPO2278,handset,+32406038067
FIPO2278,physical_recharge,+32420782626
FIPO2279,mfs,+32413925500
FIPO2279,physical_recharge,+32404423506
FIPO2279,physical_recharge,+32410558845
FIPO2279,sim,+32440907867
FIPO228,electronic_recharge,+32475062914
FIPO228,electronic_recharge,+32436236860
FIPO228,electronic_recharge,+32400789170
FIPO228,physical_recharge,+32465763079
FIPO228,physical_recharge,+32400844083
FIPO228,physical_recharge,+32450601121
FIPO2280,mfs,+32458972628
FIPO2280,mfs,+32420641565
FIPO2280,mfs,+32422872514
FIPO2280,physical_recharge,+32483433899
FIPO2280,physical_recharge,+32441060161
FIPO2281,electronic_recharge,+32458181347
FIPO2281,mfs,+32426674268
FIPO2281,sim,+32404855725
FIPO2282,mfs,+32435839623
FIPO2282,sim,+32431296618
FIPO2282,sim,+32476336682
FIPO2283,handset,+32446114376
FIPO2283,handset,+32444043545
FIPO2284,electronic_recharge,+32475154999
FIPO2284,mfs,+32425567101
FIPO2284,mfs,+32481495592
FIPO2284,physical_recharge,+32492065450
FIPO2284,sim,+32489528323
FIPO2284,sim,+32400789958
FIPO2284,sim,+32459552016
FIPO2286,sim,+32416838174
FIPO2287,electronic_recharge,+32439395476
FIPO2287,mfs,+32455428442
FIPO2287,mfs,+32499331798
FIPO2287,mfs,+32412364404
FIPO2288,handset,+32405406949
FIPO2289,handset,+32494330042
FIPO2289,handset,+32444090587
FIPO2289,sim,+32459854930
FIPO2289,sim,+32408130651
FIPO2289,sim,+32443931966
FIPO229,mfs,+32458054336
FIPO229,mfs,+32409003086
FIPO229,physical_recharge,+32429378338
FIPO229,physical_recharge,+32452703717
FIPO229,physical_recharge,+32452593047
FIPO229,sim,+32432961255
FIPO229,sim,+32459795163
FIPO2290,electronic_recharge,+32403479428
FIPO2290,electronic_recharge,+32408401208
FIPO2290,handset,+32483294182
FIPO2290,handset,+32438413912
FIPO2290,physical_recharge,+32471973492
FIPO2290,physical_recharge,+32474502671
FIPO2290,physical_recharge,+32491436983
FIPO2290,sim,+32492373562
FIPO2290,sim,+32460814127
FIPO2291,electronic_recharge,+32442718971
FIPO2291,electronic_recharge,+32480378931
FIPO2291,electronic_recharge,+32422493282
FIPO2291,mfs,+32469099271
FIPO2291,physical_recharge,+32494082390
FIPO2291,physical_recharge,+32438506277
FIPO2291,sim,+32450448762
FIPO2291,sim,+32430358840
FIPO2291,sim,+32413325689
FIPO2292,handset,+32459330055
FIPO2293,mfs,+32470774871
FIPO2293,mfs,+32411106032
FIPO2293,physical_recharge,+32447044518
FIPO2293,physical_recharge,+32443989506
FIPO2294,electronic_recharge,+32478436183
FIPO2294,handset,+32480097850
FIPO2294,handset,+32426956368
FIPO2294,handset,+32407259488
FIPO2294,mfs,+32470498287
FIPO2294,mfs,+32417568046
FIPO2294,mfs,+32410028559
FIPO2294,physical_recharge,+32489396363
FIPO2294,physical_recharge,+32445790846
FIPO2294,physical_recharge,+32451178763
FIPO2294,sim,+32489193250
FIPO2295,electronic_recharge,+32432349571
FIPO2295,physical_recharge,+32408688161
FIPO2295,physical_recharge,+32449046536
FIPO2295,physical_recharge,+32437383209
FIPO2296,electronic_recharge,+32461018330
FIPO2296,electronic_recharge,+32483279007
FIPO2296,handset,+32451523466
FIPO2296,handset,+32452224587
FIPO2296,handset,+32404225710
FIPO2296,physical_recharge,+32459904290
FIPO2296,physical_recharge,+32446863112
FIPO2297,electronic_recharge,+32436115492
FIPO2297,electronic_recharge,+32480624376
FIPO2297,physical_recharge,+32418053336
FIPO2297,physical_recharge,+32411384639
FIPO2297,physical_recharge,+32480960828
FIPO2297,sim,+32401117532
FIPO2298,sim,+32437911013
FIPO2299,electronic_recharge,+32466689301
FIPO2299,electronic_recharge,+32431958541
FIPO2299,mfs,+32450678572
FIPO2299,mfs,+32493424318
FIPO2299,mfs,+32475322956
FIPO2299,sim,+32439292026
FIPO2299,sim,+32448840537
FIPO2299,sim,+32494955484
FIPO23,physical_recharge,+32448804400
FIPO23,physical_recharge,+32481818451
FIPO23,physical_recharge,+32447409328
FIPO2300,handset,+32407386533
FIPO2300,handset,+32423225706
FIPO2300,handset,+32467480448
FIPO2300,mfs,+32496649745
FIPO2300,physical_recharge,+32488678401
FIPO2300,physical_recharge,+32422593595
FIPO2300,physical_recharge,+32477212315
FIPO2300,sim,+32425539454
FIPO2300,sim,+32448891272
FIPO2301,electronic_recharge,+32488622782
FIPO2301,electronic_recharge,+32451952352
FIPO2302,physical_recharge,+32430547826
FIPO2303,electronic_recharge,+32458902719
FIPO2303,sim,+32488380560
FIPO2303,sim,+32476140045
FIPO2304,electronic_recharge,+32402334681
FIPO2304,electronic_recharge,+32466576681
FIPO2304,electronic_recharge,+32417365454
FIPO2305,electronic_recharge,+32457830223
FIPO2305,electronic_recharge,+32413272058
FIPO2305,handset,+32460106899
FIPO2305,handset,+32401902561
FIPO2305,handset,+32468454779
FIPO2305,mfs,+32406112866
FIPO2305,mfs,+32419142845
FIPO2305,mfs,+32497557956
FIPO2306,physical_recharge,+32426020146
FIPO2307,handset,+32494117071
FIPO2307,handset,+32455422444
FIPO2307,physical_recharge,+32448569464
FIPO2307,physical_recharge,+32470707149
FIPO2308,electronic_recharge,+32403835992
FIPO2308,electronic_recharge,+32429808444
FIPO2308,physical_recharge,+32466502063
FIPO2308,sim,+32401098533
FIPO231,electronic_recharge,+32457698500
FIPO231,handset,+32492884953
FIPO231,mfs,+32450397105
FIPO231,mfs,+32423820739
FIPO231,mfs,+32459410286
FIPO231,physical_recharge,+32466088158
FIPO231,physical_recharge,+32458598590
FIPO231,sim,+32438758964
FIPO2310,mfs,+32439423409
FIPO2310,physical_recharge,+32430028250
FIPO2310,physical_recharge,+32486506408
FIPO2310,physical_recharge,+32488349977
FIPO2310,sim,+32416845217
FIPO2310,sim,+32499746379
FIPO2310,sim,+32458807934
FIPO2311,electronic_recharge,+32424764639
FIPO2311,electronic_recharge,+32449113463
FIPO2311,sim,+32477372513
FIPO2312,electronic_recharge,+32494260365
FIPO2312,mfs,+32493380683
FIPO2312,mfs,+32424456775
FIPO2312,mfs,+32469529724
FIPO2312,physical_recharge,+32402900900
FIPO2312,physical_recharge,+32487649951
FIPO2312,sim,+32481957713
FIPO2312,sim,+32413676660
FIPO2312,sim,+32452920234
FIPO2315,electronic_recharge,+32438129300
FIPO2315,electronic_recharge,+32461707126
FIPO2315,electronic_recharge,+32484851554
FIPO2315,mfs,+32416417077
FIPO2315,physical_recharge,+32412689619
FIPO2315,physical_recharge,+32491871972
FIPO2315,physical_recharge,+32420909516
FIPO2315,sim,+32444481513
FIPO2316,handset,+32421007133
FIPO2316,handset,+32437498169
FIPO2316,handset,+32405031515
FIPO2316,mfs,+32473753801
FIPO2316,sim,+32470773078
FIPO2316,sim,+32422438622
FIPO2317,handset,+32464193027
FIPO2317,handset,+32403470895
FIPO2317,handset,+32413151925
FIPO2317,mfs,+32467400814
FIPO2317,mfs,+32467210675
FIPO2317,physical_recharge,+32413008054
FIPO2317,sim,+32412043309
FIPO2318,electronic_recharge,+32427717124
FIPO2318,physical_recharge,+32412132296
FIPO2318,physical_recharge,+32401782498
FIPO2318,physical_recharge,+32487453619
FIPO2319,handset,+32420581470
FIPO2319,handset,+32475766935
FIPO2320,electronic_recharge,+32451829281
FIPO2320,handset,+32427381264
FIPO2320,handset,+32408914389
FIPO2320,mfs,+32437996855
FIPO2320,mfs,+32467093876
FIPO2320,physical_recharge,+32457530217
FIPO2320,physical_recharge,+32441221162
FIPO2320,physical_recharge,+32456254689
FIPO2320,sim,+32465299297
FIPO2320,sim,+32447339895
FIPO2321,electronic_recharge,+32416874812
FIPO2321,electronic_recharge,+32425748886
FIPO2321,electronic_recharge,+32449496657
FIPO2321,mfs,+32459328068
FIPO2321,physical_recharge,+32495874474
FIPO2322,electronic_recharge,+32421194989
FIPO2322,electronic_recharge,+32435264122
FIPO2322,physical_recharge,+32497314609
FIPO2322,physical_recharge,+32479973966
FIPO2322,physical_recharge,+32471801991
FIPO2322,sim,+32435724188
FIPO2322,sim,+32428560247
FIPO2322,sim,+32464126476
FIPO2323,electronic_recharge,+32471898192
FIPO2323,electronic_recharge,+32461004657
FIPO2323,electronic_recharge,+32411197762
FIPO2323,handset,+32458433984
FIPO2323,handset,+32415492095
FIPO2323,handset,+32488029651
FIPO2324,handset,+32495518322
FIPO2326,mfs,+32467073844
FIPO2327,physical_recharge,+32401042285
FIPO2327,physical_recharge,+32464827632
FIPO2328,electronic_recharge,+32481599597
FIPO2328,electronic_recharge,+32425337865
FIPO2328,electronic_recharge,+32484013524
FIPO2328,handset,+32481305034
FIPO2328,physical_recharge,+32462877811
FIPO2328,physical_recharge,+32481135446
FIPO2328,physical_recharge,+32409227021
FIPO2328,sim,+32468321905
FIPO2328,sim,+32451100186
FIPO2329,handset,+32472271297
FIPO2329,mfs,+32402907738
FIPO2329,mfs,+32472460346
FIPO2329,sim,+32416657299
FIPO2329,sim,+32448981452
FIPO2329,sim,+32439104630
FIPO233,handset,+32467121570
FIPO233,handset,+32444638635
FIPO233,physical_recharge,+32435708344
FIPO2331,handset,+32460003786
FIPO2331,mfs,+32403013472
FIPO2331,physical_recharge,+32468796004
FIPO2331,physical_recharge,+32453419729
FIPO2332,handset,+32474348078
FIPO2332,handset,+32432785572
FIPO2332,mfs,+32460519724
FIPO2332,mfs,+32446043283
FIPO2332,mfs,+32428560207
FIPO2333,mfs,+32427600204
FIPO2333,mfs,+32465467012
FIPO2334,sim,+32403368448
FIPO2334,sim,+32448706646
FIPO2335,handset,+32402561802
FIPO2335,handset,+32442766900
FIPO2335,mfs,+32450697412
FIPO2335,mfs,+32440983483
FIPO2336,sim,+32464077844
FIPO2337,electronic_recharge,+32452897104
FIPO2337,handset,+32476603906
FIPO2337,handset,+32402541037
FIPO2337,mfs,+32475790689
FIPO2337,mfs,+32499031531
FIPO2337,mfs,+32402955744
FIPO2337,physical_recharge,+32483194398
FIPO2337,physical_recharge,+32427193911
FIPO2337,physical_recharge,+32469242683
FIPO2337,sim,+32448419011
FIPO2337,sim,+32455336478
FIPO2338,electronic_recharge,+32481272809
FIPO2338,electronic_recharge,+32471412911
FIPO2338,electronic_recharge,+32457645354
FIPO2338,handset,+32455496093
FIPO2338,handset,+32426111961
FIPO2338,mfs,+32468229740
FIPO2338,mfs,+32488430916
FIPO2338,physical_recharge,+32439566422
FIPO2338,physical_recharge,+32476056654
FIPO2339,sim,+32478893793
FIPO2339,sim,+32493473971
FIPO2340,handset,+32468786005
FIPO2340,handset,+32407487676
FIPO2340,handset,+32475267586
FIPO2340,mfs,+32400399394
FIPO2340,mfs,+32403881816
FIPO2340,mfs,+32444116523
FIPO2340,physical_recharge,+32460467998
FIPO2340,physical_recharge,+32458700631
FIPO2341,electronic_recharge,+32483949999
FIPO2341,electronic_recharge,+32427449130
FIPO2341,physical_recharge,+32466525162
FIPO2341,physical_recharge,+32496862359
FIPO2341,physical_recharge,+32486208378
FIPO2341,sim,+32487209513
FIPO2342,handset,+32467630455
FIPO2342,handset,+32459955272
FIPO2343,mfs,+32468776702
FIPO2343,mfs,+32447536779
FIPO2344,handset,+32448477232
FIPO2344,handset,+32453960309
FIPO2344,handset,+32418167118
FIPO2344,mfs,+32437614246
FIPO2344,mfs,+32494128118
FIPO2344,mfs,+32444593108
FIPO2344,physical_recharge,+32456727837
FIPO2344,physical_recharge,+32434303907
FIPO2344,sim,+32416791674
FIPO2344,sim,+32411665931
FIPO2344,sim,+32490090708
FIPO2345,electronic_recharge,+32475696556
FIPO2345,electronic_recharge,+32423389440
FIPO2345,mfs,+32466709366
FIPO2345,physical_recharge,+32434784568
FIPO2345,physical_recharge,+32425942315
FIPO2346,electronic_recharge,+32466417240
FIPO2346,electronic_recharge,+32411598952
FIPO2346,electronic_recharge,+32479790516
FIPO2346,handset,+32475447194
FIPO2346,handset,+32494389413
FIPO2346,handset,+32433603069
FIPO2346,physical_recharge,+32453900277
FIPO2346,sim,+32420222159
FIPO2346,sim,+32423866476
FIPO2346,sim,+32419083100
FIPO2347,handset,+32428038208
FIPO2347,handset,+32480430065
FIPO2348,mfs,+32444214779
FIPO2348,mfs,+32467232109
FIPO2348,physical_recharge,+32432217449
FIPO2349,electronic_recharge,+32431995362
FIPO2349,mfs,+32471443498
FIPO2349,mfs,+32416758980
FIPO2349,mfs,+32487244186
FIPO2349,sim,+32479943334
FIPO2349,sim,+32426925632
FIPO235,electronic_recharge,+32435064537
FIPO235,electronic_recharge,+32441864563
FIPO235,handset,+32498466733
FIPO235,handset,+32445861408
FIPO235,handset,+32455405314
FIPO235,physical_recharge,+32426593696
FIPO235,physical_recharge,+32479701334
FIPO235,physical_recharge,+32416155045
FIPO2350,electronic_recharge,+32421742482
FIPO2350,electronic_recharge,+32418514966
FIPO2351,handset,+32442459249
FIPO2351,handset,+32447680773
FIPO2351,mfs,+32402326116
FIPO2351,mfs,+32459610093
FIPO2351,physical_recharge,+32448406865
FIPO2351,physical_recharge,+32466620515
FIPO2351,physical_recharge,+32411415837
FIPO2352,electronic_recharge,+32475895317
FIPO2352,electronic_recharge,+32408474750
FIPO2352,handset,+32467774150
FIPO2352,mfs,+32447399793
FIPO2352,mfs,+32436315725
FIPO2352,physical_recharge,+32452433887
FIPO2352,physical_recharge,+32437303290
FIPO2352,sim,+32420491614
FIPO2354,electronic_recharge,+32450172511
FIPO2354,electronic_recharge,+32438786731
FIPO2354,handset,+32478014794
FIPO2354,physical_recharge,+32466827355
FIPO2354,physical_recharge,+32434207054
FIPO2354,physical_recharge,+32483642931
FIPO2354,sim,+32489736962
FIPO2355,mfs,+32455792801
FIPO2355,mfs,+32410966120
FIPO2357,electronic_recharge,+32499765480
FIPO2357,electronic_recharge,+32429509369
FIPO2358,electronic_recharge,+32444523981
FIPO2358,electronic_recharge,+32400237113
FIPO2358,handset,+32491804411
FIPO2358,handset,+32456345740
FIPO2358,handset,+32473174198
FIPO2358,physical_recharge,+32475300275
FIPO2358,physical_recharge,+32414282922
FIPO2358,physical_recharge,+32478768288
FIPO2359,handset,+32413718524
FIPO2359,handset,+32470056352
FIPO2359,physical_recharge,+32474504104
FIPO2359,physical_recharge,+32464278451
FIPO2360,electronic_recharge,+32493878050
FIPO2360,handset,+32424912181
FIPO2360,mfs,+32431833158
FIPO2360,mfs,+32485826530
FIPO2361,electronic_recharge,+32421617386
FIPO2361,handset,+32444965403
FIPO2361,handset,+32436674693
FIPO2361,handset,+32449274114
FIPO2361,mfs,+32409075001
FIPO2361,mfs,+32457246525
FIPO2361,sim,+32424724908
FIPO2361,sim,+32486523437
FIPO2362,handset,+32416932334
FIPO2362,handset,+32475732320
FIPO2362,physical_recharge,+32471439537
FIPO2362,physical_recharge,+32491383067
FIPO2363,handset,+32456632827
FIPO2363,handset,+32456848665
FIPO2363,mfs,+32465689353
FIPO2363,physical_recharge,+32431150798
FIPO2363,physical_recharge,+32443232632
FIPO2364,electronic_recharge,+32425548272
FIPO2364,electronic_recharge,+32490718433
FIPO2364,handset,+32495346289
FIPO2364,physical_recharge,+32468391789
FIPO2364,physical_recharge,+32476330979
FIPO2364,sim,+32471936174
FIPO2365,sim,+32416640550
FIPO2365,sim,+32416369030
FIPO2365,sim,+32475477252
FIPO2367,handset,+32439207670
FIPO2367,handset,+32496898655
FIPO2367,handset,+32434583621
FIPO2368,mfs,+32416388526
FIPO2368,mfs,+32401392877
FIPO2369,mfs,+32469777860
FIPO2369,physical_recharge,+32437008276
FIPO2369,physical_recharge,+32484304060
FIPO237,electronic_recharge,+32482140594
FIPO237,electronic_recharge,+32460985095
FIPO237,electronic_recharge,+32486603427
FIPO237,physical_recharge,+32485442270
FIPO237,physical_recharge,+32444269097
FIPO237,sim,+32425796698
FIPO237,sim,+32427587988
FIPO2370,handset,+32421409950
FIPO2370,handset,+32414291551
FIPO2370,mfs,+32423539476
FIPO2370,physical_recharge,+32462458001
FIPO2371,handset,+32473858393
FIPO2371,mfs,+32455677166
FIPO2371,mfs,+32400602438
FIPO2371,mfs,+32499582235
FIPO2371,physical_recharge,+32415176621
FIPO2371,physical_recharge,+32450427992
FIPO2371,physical_recharge,+32464575713
FIPO2371,sim,+32402527823
FIPO2371,sim,+32469922234
FIPO2372,mfs,+32458210587
FIPO2372,mfs,+32461407973
FIPO2372,physical_recharge,+32464514365
FIPO2372,physical_recharge,+32413964562
FIPO2372,sim,+32499508434
FIPO2373,sim,+32482363926
FIPO2373,sim,+32478578260
FIPO2374,mfs,+32435763230
FIPO2374,mfs,+32473143919
FIPO2374,mfs,+32453175762
FIPO2375,electronic_recharge,+32474835847
FIPO2375,handset,+32486044678
FIPO2375,handset,+32438129837
FIPO2375,handset,+32418906392
FIPO2375,mfs,+32464535352
FIPO2375,mfs,+32414183530
FIPO2375,sim,+32402061777
FIPO2375,sim,+32415502602
FIPO2376,sim,+32483368846
FIPO2376,sim,+32438230103
FIPO2377,handset,+32421890269
FIPO2377,handset,+32400055896
FIPO2377,handset,+32486520404
FIPO2377,mfs,+32499177264
FIPO2377,mfs,+32403105282
FIPO2377,sim,+32478561283
FIPO2377,sim,+32499330589
FIPO2377,sim,+32492414107
FIPO2378,handset,+32411080936
FIPO2378,handset,+32479035952
FIPO2378,handset,+32456120394
FIPO2378,mfs,+32483978747
FIPO2378,mfs,+32441039475
FIPO2378,mfs,+32467387343
FIPO2378,physical_recharge,+32476768825
FIPO2378,physical_recharge,+32421167170
FIPO2378,physical_recharge,+32498289900
FIPO2378,sim,+32466699685
FIPO2378,sim,+32477238893
FIPO2378,sim,+32413054525
FIPO2379,electronic_recharge,+32414230953
FIPO2379,electronic_recharge,+32481148172
FIPO2379,electronic_recharge,+32404999004
FIPO2379,handset,+32436730074
FIPO2379,handset,+32494239981
FIPO2379,handset,+32450209028
FIPO2379,physical_recharge,+32468111914
FIPO2379,physical_recharge,+32462639492
FIPO2379,sim,+32440751712
FIPO2379,sim,+32442266485
FIPO238,electronic_recharge,+32459853076
FIPO238,electronic_recharge,+32438041939
FIPO238,handset,+32420820259
FIPO238,handset,+32402878953
FIPO238,mfs,+32469370007
FIPO238,mfs,+32438220491
FIPO238,physical_recharge,+32462394686
FIPO238,physical_recharge,+32418895683
FIPO238,physical_recharge,+32473656012
FIPO2380,handset,+32439932094
FIPO2380,mfs,+32499135446
FIPO2380,mfs,+32402839571
FIPO2381,electronic_recharge,+32476988855
FIPO2381,mfs,+32470704407
FIPO2381,sim,+32460668359
FIPO2382,electronic_recharge,+32400450902
FIPO2382,electronic_recharge,+32455646956
FIPO2382,mfs,+32434450200
FIPO2384,electronic_recharge,+32451140481
FIPO2384,electronic_recharge,+32460129331
FIPO2384,electronic_recharge,+32403215824
FIPO2384,physical_recharge,+32460988327
FIPO2384,physical_recharge,+32441972520
FIPO2384,physical_recharge,+32474056452
FIPO2384,sim,+32494395492
FIPO2385,electronic_recharge,+32489922555
FIPO2385,electronic_recharge,+32415146360
FIPO2386,electronic_recharge,+32428875320
FIPO2386,handset,+32497033706
FIPO2386,mfs,+32425473042
FIPO2387,handset,+32476911109
FIPO2387,handset,+32456909366
FIPO2388,handset,+32470998979
FIPO2388,handset,+32446983868
FIPO2388,handset,+32480339240
FIPO2388,mfs,+32476315122
FIPO2388,mfs,+32400752836
FIPO2388,mfs,+32443719016
FIPO2388,physical_recharge,+32456291283
FIPO2388,sim,+32440547840
FIPO239,handset,+32482476089
FIPO239,handset,+32437581932
FIPO239,physical_recharge,+32499111644
FIPO239,physical_recharge,+32412070559
FIPO239,physical_recharge,+32455455171
FIPO2390,electronic_recharge,+32475262275
FIPO2390,electronic_recharge,+32481902659
FIPO2390,electronic_recharge,+32494801581
FIPO2390,handset,+32447550103
FIPO2390,mfs,+32422641283
FIPO2390,mfs,+32477068731
FIPO2390,sim,+32477956948
FIPO2392,mfs,+32472056629
FIPO2392,physical_recharge,+32407564013
FIPO2393,electronic_recharge,+32439542654
FIPO2393,electronic_recharge,+32467816352
FIPO2393,handset,+32447624048
FIPO2393,handset,+32440884699
FIPO2393,handset,+32476345206
FIPO2394,electronic_recharge,+32475793481
FIPO2394,electronic_recharge,+32430745033
FIPO2394,electronic_recharge,+32473976579
FIPO2395,handset,+32438667421
FIPO2395,handset,+32477489077
FIPO2395,physical_recharge,+32403346588
FIPO2395,sim,+32439270521
FIPO2395,sim,+32450742623
FIPO2396,electronic_recharge,+32475255106
FIPO2396,electronic_recharge,+32433380115
FIPO2396,handset,+32417849282
FIPO2396,handset,+32451425764
FIPO2396,handset,+32482122254
FIPO2396,mfs,+32488890981
FIPO2396,mfs,+32489271717
FIPO2396,physical_recharge,+32490375119
FIPO2396,physical_recharge,+32420628097
FIPO2396,physical_recharge,+32404434414
FIPO2397,handset,+32469533873
FIPO2397,handset,+32432728250
FIPO2397,handset,+32428440170
FIPO2397,mfs,+32481354740
FIPO2397,mfs,+32438994364
FIPO2397,mfs,+32422873501
FIPO2397,sim,+32439108463
FIPO2398,handset,+32403650727
FIPO2398,sim,+32410089210
FIPO2398,sim,+32469814528
FIPO2399,electronic_recharge,+32400636565
FIPO2399,mfs,+32445424293
FIPO2399,mfs,+32407407340
FIPO2399,mfs,+32404958912
FIPO2399,physical_recharge,+32433873111
FIPO2399,physical_recharge,+32440485074
FIPO2399,physical_recharge,+32453639196
FIPO240,handset,+32467487845
FIPO240,mfs,+32423628057
FIPO2400,handset,+32450930695
FIPO2401,electronic_recharge,+32470392814
FIPO2401,electronic_recharge,+32477442392
FIPO2401,electronic_recharge,+32435936612
FIPO2401,mfs,+32493348445
FIPO2401,mfs,+32415932265
FIPO2401,sim,+32438964680
FIPO2401,sim,+32443899457
FIPO2401,sim,+32409692606
FIPO2402,sim,+32404532560
FIPO2403,electronic_recharge,+32470537565
FIPO2403,electronic_recharge,+32423674622
FIPO2403,handset,+32450772978
FIPO2403,handset,+32479543318
FIPO2403,handset,+32451238786
FIPO2403,mfs,+32495372873
FIPO2403,mfs,+32476732710
FIPO2403,physical_recharge,+32409063715
FIPO2403,physical_recharge,+32445686797
FIPO2403,physical_recharge,+32483448323
FIPO2403,sim,+32434941674
FIPO2403,sim,+32415554796
FIPO2404,electronic_recharge,+32446204738
FIPO2404,electronic_recharge,+32463247308
FIPO2404,handset,+32454657995
FIPO2404,handset,+32446153886
FIPO2404,handset,+32434434384
FIPO2405,electronic_recharge,+32463998823
FIPO2405,electronic_recharge,+32424985175
FIPO2405,electronic_recharge,+32481191600
FIPO2405,handset,+32488431717
FIPO2405,physical_recharge,+32422190190
FIPO2405,physical_recharge,+32446000100
FIPO2406,electronic_recharge,+32413942833
FIPO2406,electronic_recharge,+32433481342
FIPO2406,electronic_recharge,+32452815375
FIPO2406,handset,+32429935279
FIPO2406,handset,+32408908388
FIPO2406,handset,+32496197521
